id,name,stat,position,price
806,Arnaut Danjuma,85,LM,425
807,Ángel Correa,85,RM,425
808,Alex Telles,85,LB,425
809,Javier Hernández,85,ST,425
810,Ivan Toney,85,ST,425
811,Maxence Lacroix,85,CB,425
812,Dodô,85,RB,425
813,Marko Arnautovic,85,ST,425
814,Stefan Posch,85,CB,425
815,David Raum,85,LWB,425
816,Antoine Griezmann,85,ST,425
817,Ousmane Dembélé,85,RW,425
818,Callum Hudson-Odoi,85,LWB,425
819,Denzel Dumfries,85,CB,425
820,Lucas Vázquez,85,CAM,425
821,Victor Osimhen,85,ST,425
822,Gregor Kobel,85,GK,425
823,Alfonso Espino,85,LB,425
824,Cristhian Stuani,85,ST,425
825,Alfred Duncan,85,CM,425
826,Emmanuel Gyasi,85,RM,425
827,Jacob Bruun Larsen,85,LW,425
828,Nikolas Nartey,85,CM,425
829,Shinji Kagawa,85,CAM,425
830,Kangin Lee,85,CAM,425
831,Dong Jun Lee,85,RM,425
832,Bremer,85,CB,425
833,Kasper Schmeichel,85,GK,425
834,Cyle Larin,85,ST,425
835,Tajon Buchanan,85,RM,425
836,Miguel Almirón,85,RW,425
837,Jae Sung Lee,85,CM,425
838,Kieffer Moore,85,ST,425
839,Takuma Asano,85,RW,425
840,Bartosz Bereszynski,85,RB,425
841,Munir,85,LW,425
842,Bryan Oviedo,85,LB,425
843,Gonzalo Plata,85,RM,425
844,Gerard Moreno,85,ST,425
845,Niklas Süle,85,CB,425
846,Kyle Walker,85,RB,425
847,Sergio Busquets,85,CDM,425
848,Memphis Depay,85,CF,425
849,Paul Pogba,85,CM,425
850,Yannick Carrasco,85,LM,425
851,Theo Hernández,85,LB,425
852,Marcos Acuña,85,LB,425
853,Yann Sommer,85,GK,425
854,Serge Gnabry,85,RM,425
855,Ilkay Gündogan,85,CM,425
856,Pedri,85,CM,425
857,Marco Reus,85,CAM,425
858,Filip Kostić,85,LM,425
859,Matthijs de Ligt,85,CB,425
860,Jordi Alba Ramos,85,LB,425
861,Phil Foden,85,LW,425
862,Jonathan Osorio,85,CM,425
863,Nikola Vlašic,85,LM,425
864,Borna Sosa,85,LB,425
865,Abdou Diallo,85,CB,425
866,Sardar Azmoun,85,ST,425
867,Afif,85,LW,425
868,Ellyes Skhiri,85,CDM,425
869,Salem Al Dawsari,85,LW,425
870,Ethan Ampadu,85,CDM,425
871,Harry Wilson,85,RM,425
872,Jesús Corona,85,RW,425
873,Giménez,85,CB,425
874,Piotr Zielinski,85,CAM,425
875,Gonzalo Montiel,85,RB,425
876,Walker Zimmerman,85,CB,425
877,Lovro Majer,85,CM,425
878,Axel Witsel,85,CDM,425
879,Thilo Kehrer,85,CB,425
880,Mikkel Damsgaard,85,LM,425
881,Daniel James,85,ST,425
882,Jawad El Yamiq,85,CB,425
883,Ao Tanaka,85,CDM,425
884,Jude Bellingham,84,CM,420
885,Dušan Vlahović,84,ST,420
886,Jack Grealish,84,LW,420
887,Kai Havertz,84,CAM,420
888,Alphonso Davies,84,LB,420
889,João Félix,84,CF,420
890,Federico Valverde,84,CM,420
891,Mason Mount,84,CAM,420
892,Mateo Kovacic,84,CM,420
893,Reece James,84,RWB,420
894,Joel Matip,84,CB,420
895,Luis Díaz,84,LW,420
896,Leonardo Bonucci,84,CB,420
897,Ángel Di María,84,RW,420
898,Federico Chiesa,84,LW,420
899,Jules Koundé,84,CB,420
900,Yassine Bounou,84,GK,420
901,Éder Militão,84,CB,420
902,Carvajal,84,RB,420
903,Stefan Savić,84,CB,420
904,Moussa Diaby,84,RM,420
905,Leroy Sané,84,LM,420
906,Koen Casteels,84,GK,420
907,Mats Hummels,84,CB,420
908,Lucas Hernández,84,CB,420
909,Eden Hazard,84,LW,420
910,Dušan Tadić,84,LW,420
911,Jadon Sancho,84,LW,420
912,Martin Ødegaard,84,CAM,420
913,Achraf Hakimi,84,RB,420
914,Sergio Ramos,84,CB,420
915,Wissam Ben Yedder,84,ST,420
916,Rafael Leão,84,LW,420
917,Fikayo Tomori,84,CB,420
918,Sandro Tonali,84,CDM,420
919,Lorenzo Pellegrini,84,CAM,420
920,Hakan Çalhanoğlu,84,CM,420
921,Alessandro Bastoni,84,CB,420
922,Giorgio Chiellini,84,CB,420
923,Lorenzo Insigne,84,LW,420
924,Youri Tielemans,84,CM,420
925,Dries Mertens,84,CF,420
926,Declan Rice,84,CDM,420
927,Oyarzabal,84,LW,420
928,Marcos Llorente,84,CM,420
929,Kessié,84,CDM,420
930,De Paul,84,CM,420
931,Ivan Perišić,84,LM,420
932,Canales,84,RM,420
933,Thomas Partey,84,CDM,420
934,Emiliano Martínez,84,GK,420
935,Luis Suárez,84,ST,420
936,Raphaël Varane,84,CB,420
937,Muniain,84,LM,420
938,Wilfred Ndidi,84,CDM,420
939,Domenico Berardi,84,RM,420
940,Stefan de Vrij,84,CB,420
941,Kieran Trippier,84,RB,420
942,Edin Džeko,84,ST,420
943,Samir Handanovic,84,GK,420
944,Alejandro Gómez,84,CAM,420
945,Palhinha Gonçalves,84,CDM,420
946,Jonas Hofmann,84,RM,420
947,Téji Savanier,84,CAM,420
948,Ivo Tiago Santos Rodrigues,84,RM,420
949,Thiago Almada,84,CAM,420
950,Brian Brobbey,84,ST,420
951,Eldor Shomurodov,84,ST,420
952,Seko Fofana,84,CDM,420
953,Olivier Giroud,84,ST,420
954,Willi Orban,84,CB,420
955,Hirving Lozano,84,LW,420
956,Manuel Akanji,84,CB,420
957,Christian Eriksen,84,CM,420
958,Marcus Rashford,84,ST,420
959,Corentin Tolisso,84,CM,420
960,Sergiño Dest,84,RB,420
961,Chancel Mbemba,84,CB,420
962,Suárez,84,ST,420
963,Alexander Sørloth,84,ST,420
964,Timo Werner,84,LM,420
965,James Maddison,84,RM,420
966,Chris Smalling,84,CB,420
967,Jamal Musiala,84,CAM,420
968,Jack Harrison,84,LM,420
969,Rodrigo,84,CAM,420
970,Pedro David Rosendo Marques,84,ST,420
971,Gabriel Martinelli,84,LM,420
972,Luis Muriel,84,ST,420
973,Bruno Guimarães,84,CM,420
974,Abel Ruiz Ortega,84,ST,420
975,Niclas Füllkrug,84,ST,420
976,Paulinho,84,LM,420
977,Héctor Herrera,84,CM,420
978,Ben Godfrey,84,CB,420
979,Lucas Robertone,84,CAM,420
980,Martin Terrier,84,LM,420
981,Marcus Thuram,84,ST,420
982,David Soria,84,GK,420
983,Joe Gomez,84,CB,420
984,DeAndre Yedlin,84,RB,420
985,Thomas Meunier,84,RB,420
986,Ezequiel Ávila,84,ST,420
987,Teemu Pukki,84,ST,420
988,Timothy Castagne,84,RB,420
989,Odisseas Vlachodimos,84,GK,420
990,Alexandre Lacazette,84,ST,420
991,Vincenzo Grifo,84,CAM,420
992,Steven Berghuis,84,CM,420
993,Suso,84,CM,420
994,Noussair Mazraoui,84,RM,420
995,Samuel Chukwueze,84,LW,420
996,Carlos Vela,84,RW,420
997,Nicolás Tagliafico,84,LWB,420
998,Diogo Dalot,84,RB,420
999,Emre Mor,84,RW,420
1000,Youcef Belaïli,84,LM,420
1001,Gabriel,84,CB,420
1002,Montassar Talbi,84,CB,420
1003,Francisco Calvo,84,CB,420
1004,Alireza Jahanbakhsh,84,RW,420
1005,Yasser Al Shahrani,84,LB,420
1006,Mark-Anthony Kaye,84,CM,420
1007,Ajdin Hrustic,84,CM,420
1008,Nouhou Tolo,84,LB,420
1009,Reggie Cannon,84,RWB,420
1010,Joseph Aidoo,84,CB,420
1011,Krépin Diatta,84,RM,420
1012,Stefan de Vrij,84,CB,420
1013,Éder Militão,84,CB,420
1014,Ferland Mendy,84,LB,420
1015,Jorge Resurrección,84,CM,420
1016,Fikayo Tomori,84,CB,420
1017,Gregor Kobel,84,GK,420
1018,Carlos Soler,84,CM,420
1019,Cody Gakpo,84,LW,420
1020,Eden Hazard,84,LW,420
1021,Yassine Bounou,84,GK,420
1022,Cristian Romero,84,CB,420
1023,Jules Koundé,84,CB,420
1024,Merino,84,CM,420
1025,Reece James,84,RWB,420
1026,Ivan Perišić,84,LM,420
1027,Oyarzabal,84,LW,420
1028,Unai Simón,84,GK,420
1029,Thomas Lemar,84,CM,420
1030,Luis Suárez,84,ST,420
1031,Leroy Sané,84,LM,420
1032,Giménez,84,CB,420
1033,Sergio Ramos,84,CB,420
1034,Ángel Correa,84,ST,420
1035,Gabriel Jesus,84,ST,420
1036,Mason Mount,84,CAM,420
1037,Dušan Vlahović,84,ST,420
1038,Dries Mertens,84,CF,420
1039,Declan Rice,84,CDM,420
1040,Kasper Schmeichel,84,GK,420
1041,Antoine Griezmann,84,ST,420
1042,Giorgian De Arrascaeta,84,CAM,420
1043,Wissam Ben Yedder,84,ST,420
1044,Achraf Hakimi,84,RB,420
1045,Pierre-Emile Højbjerg,84,CDM,420
1046,Ángel Di María,84,RW,420
1047,Ronald Araujo,84,CB,420
1048,Weverton,84,GK,420
1049,Marcos Llorente,84,CM,420
1050,John Stones,84,CB,420
1051,Jadon Sancho,84,LW,420
1052,Dušan Tadić,84,LW,420
1053,Alphonso Davies,84,LB,420
1054,De Paul,84,CM,420
1055,Moussa Diaby,84,RM,420
1056,Jordan Henderson,84,CM,420
1057,Raphinha,84,RW,420
1058,Emiliano Martínez,84,GK,420
1059,Kai Havertz,84,CAM,420
1060,Piotr Zieliński,84,CAM,420
1061,Pau Torres,84,CB,420
1062,Fabián,84,CM,420
1063,Thomas Partey,84,CDM,420
1064,Hakim Ziyech,84,RW,420
1065,Raphaël Varane,84,CB,420
1066,Ousmane Dembélé,84,RW,420
1067,Alejandro Gómez,84,CAM,420
1068,Carvajal,84,RB,420
1069,Kieran Trippier,84,RB,420
1070,Canales,84,RM,420
1071,Rúben Neves,84,CM,420
1072,Jude Bellingham,84,CM,420
1073,Federico Valverde,84,CM,420
1074,Jack Grealish,84,LW,420
1075,Rafael Leão,84,LW,420
1076,Lucas Hernández,84,CB,420
1077,Koen Casteels,84,GK,420
1078,Mateo Kovacic,84,CM,420
1079,Presnel Kimpembe,84,CB,420
1080,João Félix,84,CF,420
1081,Youri Tielemans,84,CM,420
1082,Ali,84,ST,420
1083,Mohammed Kudus,84,CAM,420
1084,Cameron Carter-Vickers,84,CB,420
1085,Moussa Djitté,84,ST,420
1086,Edmond Tapsoba,84,CB,420
1087,Gerónimo Rulli,84,GK,420
1088,Jesper Lindstrøm,84,LM,420
1089,Darwin Núñez,84,LW,420
1090,Otávio,84,RM,420
1091,Piero Hincapié,84,LB,420
1092,Saleh Al Shehri,84,ST,420
1093,Taylor Booth,84,CM,420
1094,Hakim Ziyech,83,RW,415
1095,Jordan Henderson,83,CM,415
1096,Roberto Firmino,83,CF,415
1097,Bremer,83,CB,415
1098,Juan Cuadrado,83,RB,415
1099,Unai Simón,83,GK,415
1100,Jesús Navas,83,RB,415
1101,Pau Torres,83,CB,415
1102,Konrad Laimer,83,CDM,415
1103,Ferland Mendy,83,LB,415
1104,Marco Asensio,83,RW,415
1105,Ousmane Dembélé,83,RW,415
1106,Rúben Neves,83,CM,415
1107,Presnel Kimpembe,83,CB,415
1108,Carlos Soler,83,CM,415
1109,Fabián,83,CM,415
1110,Kasper Schmeichel,83,GK,415
1111,Cody Gakpo,83,LW,415
1112,David Silva,83,CAM,415
1113,Luis Alberto,83,CM,415
1114,Merino,83,CM,415
1115,Ángel Correa,83,ST,415
1116,Raphinha,83,RW,415
1117,Antoine Griezmann,83,ST,415
1118,Thomas Lemar,83,CM,415
1119,Jorge Resurrección,83,CM,415
1120,Piotr Zieliński,83,CAM,415
1121,John Stones,83,CB,415
1122,Gabriel Jesus,83,ST,415
1123,De Tomás,83,ST,415
1124,Victor Osimhen,83,ST,415
1125,Ronald Araujo,83,CB,415
1126,Angeliño,83,LWB,415
1127,Pierre-Emile Højbjerg,83,CDM,415
1128,Ricardo Pereira,83,RB,415
1129,Diego Carlos,83,CB,415
1130,Gerard Piqué,83,CB,415
1131,Fernando Reges,83,CDM,415
1132,Oliver Baumann,83,GK,415
1133,Duván Zapata,83,ST,415
1134,Cristian Romero,83,CB,415
1135,Gregor Kobel,83,GK,415
1136,Giménez,83,CB,415
1137,Lukáš Hrádecký,83,GK,415
1138,William Saliba,83,CB,415
1139,Jeremías Ledesma,83,GK,415
1140,Daichi Kamada,83,CAM,415
1141,Gerard Deulofeu Lázaro,83,ST,415
1142,Jonathan Clauss,83,LWB,415
1143,Owen Wijndal,83,LB,415
1144,Riechedly Bazoer,83,CM,415
1145,Jeremie Frimpong,83,RWB,415
1146,Joselu,83,ST,415
1147,Nuno Santos,83,LW,415
1148,Wilson Manafá,83,RB,415
1149,Przemyslaw Frankowski,83,LWB,415
1150,William Carvalho,83,CDM,415
1151,Facundo Quignon,83,CDM,415
1152,Nicolás Lodeiro,83,CAM,415
1153,Pervis Estupiñán,83,LB,415
1154,Christian Kabasele,83,CB,415
1155,Adrien Rabiot,83,CM,415
1156,Isaak Touré,83,ST,415
1157,Djibril Sow,83,RB,415
1158,Antonio Candreva,83,CM,415
1159,Yeray,83,CB,415
1160,Álex Moreno,83,LB,415
1161,Yunus Malli,83,CAM,415
1162,Davide Biraschi,83,CB,415
1163,Gayà,83,LB,415
1164,Anthony Lopes,83,GK,415
1165,Lucas Digne,83,LB,415
1166,Gonçalo Guedes,83,ST,415
1167,Emre Can,83,CM,415
1168,Rui Patrício,83,GK,415
1169,André Silva,83,ST,415
1170,Aurélien Tchouaméni,83,CM,415
1171,Tammy Abraham,83,ST,415
1172,Azpilicueta,83,CB,415
1173,Aaron Ramsdale,83,GK,415
1174,Christian Pulisic,83,LW,415
1175,Bukayo Saka,83,RM,415
1176,Arnaut Danjuma,83,LM,415
1177,Christian Eriksen,83,CM,415
1178,Nico Schlotterbeck,83,CB,415
1179,Raúl Jiménez,83,ST,415
1180,Gerónimo Rulli,83,GK,415
1181,Sebastián Coates,83,CB,415
1182,Noussair Mazraoui,83,RB,415
1183,Olivier Giroud,83,ST,415
1184,Guerreiro,83,LB,415
1185,Steven Berghuis,83,CAM,415
1186,Andreas Christensen,83,CB,415
1187,Darwin Núñez,83,ST,415
1188,Ben Chilwell,83,LWB,415
1189,Andrej Kramarić,83,CF,415
1190,Ferrán Torres,83,LW,415
1191,Otávio,83,RM,415
1192,Robin Gosens,83,LWB,415
1193,Denzel Dumfries,83,RWB,415
1194,Jordan Pickford,83,GK,415
1195,Lucas Paquetá,83,CAM,415
1196,Idrissa Gueye,83,CDM,415
1197,Julian Brandt,83,CAM,415
1198,Toby Alderweireld,83,CB,415
1199,Jonathan Tah,83,CB,415
1200,Iñigo Martínez,83,CB,415
1201,André Onana,83,GK,415
1202,Timo Werner,83,ST,415
1203,Florian Wirtz,83,CAM,415
1204,Raúl Albiol,83,CB,415
1205,Dani Olmo,83,CAM,415
1206,Antony,83,RW,415
1207,Simon Kjær,83,CB,415
1208,Matthias Ginter,83,CB,415
1209,Nuno Mendes,83,LB,415
1210,Lovro Majer,83,CM,415
1211,Christian Pulisic,82,LW,410
1212,Aaron Ramsdale,82,GK,410
1213,Nico Schlotterbeck,82,CB,410
1214,Ben Chilwell,82,LWB,410
1215,Azpilicueta,82,CB,410
1216,Darwin Núñez,82,ST,410
1217,Manuel Locatelli,82,CDM,410
1218,Marko Arnautović,82,ST,410
1219,Florian Wirtz,82,CAM,410
1220,Bukayo Saka,82,RM,410
1221,Aurélien Tchouaméni,82,CM,410
1222,Nacho Fernández,82,CB,410
1223,Timo Werner,82,ST,410
1224,André Silva,82,ST,410
1225,Dani Olmo,82,CAM,410
1226,Willi Orban,82,CB,410
1227,Steven Berghuis,82,CAM,410
1228,Antony,82,RW,410
1229,Lucas Paquetá,82,CAM,410
1230,Wilfried Zaha,82,LW,410
1231,Coutinho,82,CAM,410
1232,Zlatan Ibrahimović,82,ST,410
1233,Raúl Jiménez,82,ST,410
1234,Gonçalo Guedes,82,ST,410
1235,Kevin Volland,82,ST,410
1236,Dimitri Payet,82,CAM,410
1237,Anthony Lopes,82,GK,410
1238,Guerreiro,82,LB,410
1239,Christian Eriksen,82,CM,410
1240,Isco,82,CAM,410
1241,Emre Can,82,CM,410
1242,Ruslan Malinovskyi,82,CF,410
1243,Sergi Darder,82,CM,410
1244,Geoffrey Kondogbia,82,CM,410
1245,Ismaël Bennacer,82,CDM,410
1246,Anderson Talisca,82,CF,410
1247,André Onana,82,GK,410
1248,Robin Gosens,82,LWB,410
1249,Jordan Pickford,82,GK,410
1250,Otávio,82,RM,410
1251,Yuri Berchiche,82,LB,410
1252,Grimaldo,82,LB,410
1253,Gabriel Paulista,82,CB,410
1254,Matthias Ginter,82,CB,410
1255,Giovanni Di Lorenzo,82,RB,410
1256,Noussair Mazraoui,82,RB,410
1257,Lucas Digne,82,LB,410
1258,Iñigo Martínez,82,CB,410
1259,Idrissa Gueye,82,CDM,410
1260,Gerónimo Rulli,82,GK,410
1261,Ivan Rakitić,82,CM,410
1262,Rafa,82,RW,410
1263,Ferrán Torres,82,LW,410
1264,Denzel Dumfries,82,RWB,410
1265,Rui Patrício,82,GK,410
1266,Leonardo Spinazzola,82,LWB,410
1267,Luis Muriel,82,ST,410
1268,Arnaut Danjuma,82,LM,410
1269,Tammy Abraham,82,ST,410
1270,James Maddison,82,CAM,410
1271,Gayà,82,LB,410
1272,Toby Alderweireld,82,CB,410
1273,Álex Remiro,82,GK,410
1274,Łukasz Fabiański,82,GK,410
1275,Andrej Kramarić,82,CF,410
1276,Sebastián Coates,82,CB,410
1277,Francesco Acerbi,82,CB,410
1278,Sébastien Haller,82,ST,410
1279,Simon Kjær,82,CB,410
1280,David Soria,82,GK,410
1281,Julian Brandt,82,CAM,410
1282,Andreas Christensen,82,CB,410
1283,Jonathan Tah,82,CB,410
1284,Aritz Elustondo,82,CB,410
1285,Olivier Giroud,82,ST,410
1286,Raúl Albiol,82,CB,410
1287,Maffeo Becerra,82,RWB,410
1288,Silva Duarte,82,LB,410
1289,Luke O'Nien,82,CDM,410
1290,Sikou Niakaté,82,CB,410
1291,Neraysho Kasanwirjo,82,RB,410
1292,Aleksandar Mitrovic,82,ST,410
1293,Diogo Dalot,82,RB,410
1294,Giacomo Raspadori,82,ST,410
1295,Min Jae Kim,82,CB,410
1296,Leandro Trossard,82,LW,410
1297,Lutsharel Geertruida,82,RB,410
1298,Ramy Bensebaini,82,LB,410
1299,Enzo Fernández,82,CM,410
1300,Nicolas Pépé,82,RW,410
1301,Anthony Modeste,82,ST,410
1302,Franco Armani,82,GK,410
1303,Joel Soñora,82,CAM,410
1304,Aurélio Buta,82,RM,410
1305,Reinildo,82,LB,410
1306,Jonathan David,82,ST,410
1307,Guglielmo Vicario,82,GK,410
1308,DeJuan Jones,82,LB,410
1309,Cristian Roldan,82,RM,410
1310,Scott Twine,82,LW,410
1311,Jamie Shackleton,82,RB,410
1312,Dean Henderson,82,GK,410
1313,Adam Marušic,82,LB,410
1314,Brahim Díaz,82,CAM,410
1315,Nikola Vlašic,82,CF,410
1316,Callum Wilson,82,ST,410
1317,Bruno da Silva Peres,82,RB,410
1318,Onuachu,82,ST,410
1319,Alassane Plea,82,CAM,410
1320,Giacomo Bonaventura,82,CM,410
1321,Ezequiel Ávila,82,RM,410
1322,Alexandr Golovin,82,LM,410
1323,Marcus Edwards,82,RW,410
1324,Juan Musso,82,GK,410
1325,Lisandro Martínez,82,CB,410
1326,Zambo Anguissa,82,CDM,410
1327,Nicolás Otamendi,82,CB,410
1328,Nick Pope,82,GK,410
1329,Richarlison,82,ST,410
1330,Manuel Akanji,82,CB,410
1331,Pepe,82,CB,410
1332,Joško Gvardiol,82,CB,410
1333,João Moutinho,82,CM,410
1334,Dayot Upamecano,82,CB,410
1335,Nicolás Tagliafico,82,LB,410
1336,José Sá,82,GK,410
1337,Hirving Lozano,82,RW,410
1338,Jamal Musiala,82,CM,410
1339,Alphonse Areola,82,GK,410
1340,Jan Vertonghen,82,CB,410
1341,Denis Zakaria,82,CDM,410
1342,Rodrygo,82,RW,410
1343,Jonas Hofmann,82,CAM,410
1344,Kalvin Phillips,82,CDM,410
1345,Lucas Torreira,82,CDM,410
1346,Pablo Sarabia,82,RW,410
1347,Ricardo Horta,82,CF,410
1348,Harry Maguire,82,CB,410
1349,David Raum,82,LWB,410
1350,Gareth Bale,82,RW,410
1351,Ibrahima Konaté,82,CB,410
1352,Thomas Delaney,82,CDM,410
1353,Cavani,82,ST,410
1354,Bruno Guimarães,82,CM,410
1355,Palhinha,82,CDM,410
1356,Giovani Lo Celso,82,CM,410
1357,Mario Pašalić,82,CAM,410
1358,Lucas Ocampos,82,LW,410
1359,Pedro Porro,82,RWB,410
1360,Jesús Corona,82,RW,410
1361,Mario Götze,82,CAM,410
1362,James Ward-Prowse,82,CM,410
1363,Taremi,82,ST,410
1364,Guido Rodríguez,82,CDM,410
1365,Mohamed Simakan,82,RB,410
1366,David Raum,81,LWB,405
1367,Cucurella,81,LB,405
1368,Naby Keïta,81,CM,405
1369,Joe Gomez,81,CB,405
1370,Jamal Musiala,81,CM,405
1371,Rodrygo,81,RW,405
1372,Lucas Vázquez,81,RB,405
1373,Emil Forsberg,81,CAM,405
1374,Joško Gvardiol,81,CB,405
1375,José Sá,81,GK,405
1376,Marcus Rashford,81,LW,405
1377,Allan Saint-Maximin,81,LM,405
1378,Jesús Corona,81,RW,405
1379,João Moutinho,81,CM,405
1380,Lucas Ocampos,81,LW,405
1381,Seko Fofana,81,CM,405
1382,Benjamin Bourigeaud,81,RW,405
1383,Gaëtan Laborde,81,ST,405
1384,Martin Terrier,81,LW,405
1385,Alexandre Lacazette,81,ST,405
1386,Pablo Sarabia,81,RW,405
1387,Gareth Bale,81,RW,405
1388,Carlos Vela,81,RW,405
1389,Nicolás Tagliafico,81,LB,405
1390,Corentin Tolisso,81,CM,405
1391,Ibrahim Sangaré,81,CDM,405
1392,Jonas Hofmann,81,CAM,405
1393,Antonín Barák,81,CF,405
1394,Iñaki Williams,81,ST,405
1395,Lisandro Martínez,81,CB,405
1396,Nicolò Zaniolo,81,CF,405
1397,Mateus Uribe,81,CM,405
1398,Zambo Anguissa,81,CDM,405
1399,Denis Zakaria,81,CDM,405
1400,Dejan Kulusevski,81,RW,405
1401,Evan Ndicka,81,CB,405
1402,Richarlison,81,ST,405
1403,Bartra,81,CB,405
1404,Jan Vertonghen,81,CB,405
1405,Manuel Akanji,81,CB,405
1406,Mario Pašalić,81,CAM,405
1407,Thomas Delaney,81,CDM,405
1408,Giovani Lo Celso,81,CM,405
1409,Pedro Gonçalves,81,RW,405
1410,Lucas Torreira,81,CDM,405
1411,Robert Andrich,81,CDM,405
1412,Yves Bissouma,81,CDM,405
1413,Kerem Demirbay,81,CM,405
1414,Henrikh Mkhitaryan,81,CAM,405
1415,Bruno Guimarães,81,CM,405
1416,Oscar,81,CAM,405
1417,Éver Banega,81,CM,405
1418,Edmond Tapsoba,81,CB,405
1419,Ricardo Horta,81,CF,405
1420,Kalvin Phillips,81,CDM,405
1421,Pedro Porro,81,RWB,405
1422,Téji Savanier,81,CAM,405
1423,Matheus Cunha,81,ST,405
1424,Pepe,81,CB,405
1425,Stanislav Lobotka,81,CM,405
1426,Palhinha,81,CDM,405
1427,Tomáš Souček,81,CDM,405
1428,Dayot Upamecano,81,CB,405
1429,Adán,81,GK,405
1430,Hirving Lozano,81,RW,405
1431,Alphonse Areola,81,GK,405
1432,James Ward-Prowse,81,CM,405
1433,Edin Višća,81,RM,405
1434,Kieran Tierney,81,LB,405
1435,Taremi,81,ST,405
1436,Rafael Tolói,81,CB,405
1437,Matteo Politano,81,RW,405
1438,Neto,81,GK,405
1439,Nick Pope,81,GK,405
1440,Mario Götze,81,CAM,405
1441,Nicolás Otamendi,81,CB,405
1442,Harry Maguire,81,CB,405
1443,Juan Musso,81,GK,405
1444,Ibrahima Konaté,81,CB,405
1445,Borja Iglesias,81,ST,405
1446,Odisseas Vlachodimos,81,GK,405
1447,Chris Smalling,81,CB,405
1448,Gianluca Mancini,81,CB,405
1449,Vincenzo Grifo,81,LM,405
1450,Felipe,81,CB,405
1451,Gabriel,81,CB,405
1452,Guido Rodríguez,81,CDM,405
1453,Robin Le Normand,81,CB,405
1454,Menezes Duarte,81,CB,405
1455,Rafał Gikiewicz,81,GK,405
1456,Enzo Le Fée,81,CDM,405
1457,Remko Pasveer,81,GK,405
1458,Dávid Hancko,81,LB,405
1459,Bertrand Traoré,81,RM,405
1460,Tyler Adams,81,CDM,405
1461,Niclas Füllkrug,81,ST,405
1462,Rodríguez,81,CAM,405
1463,Kevin Danso,81,CB,405
1464,De Marcos,81,RB,405
1465,Cesinha,81,CAM,405
1466,Vitaliy Buyalskyi,81,CAM,405
1467,Enner Valencia,81,ST,405
1468,Jesper Lindstrøm,81,RM,405
1469,Silas,81,RWB,405
1470,Fabian Schär,81,CB,405
1471,Luiz Gustavo Dias,81,CDM,405
1472,Denis Bouanga,81,LM,405
1473,Florian Lejeune,81,CB,405
1474,Peter Olayinka,81,LM,405
1475,Michy Batshuayi,81,ST,405
1476,Illan Meslier,81,GK,405
1477,Robert Žulj,81,CAM,405
1478,Loïs Openda,81,ST,405
1479,Mauro Icardi,81,ST,405
1480,David López,81,CB,405
1481,Anthony Martial,81,ST,405
1482,Manuel Lanzini,81,CAM,405
1483,Luke Shaw,81,LB,405
1484,Pedro,81,ST,405
1485,Danilo Pereira,81,CDM,405
1486,Ellyes Skhiri,81,CDM,405
1487,Luka Jovic,81,ST,405
1488,Sérgio Oliveira,81,CM,405
1489,Nordi Mukiele,81,RWB,405
1490,Páez Gavira,81,CM,405
1491,Joaquín Correa,81,CF,405
1492,Thorgan Hazard,81,LM,405
1493,Ochoa,81,GK,405
1494,Pervis Estupiñán,81,LB,405
1495,Reguilón,81,LWB,405
1496,Jonas Omlin,81,GK,405
1497,Nikola Milenković,81,CB,405
1498,José Fonte,81,CB,405
1499,Alex Sandro,81,LB,405
1500,Januzaj,81,RW,405
1501,Dominik Livaković,81,GK,405
1502,Sardar Azmoun,81,ST,405
1503,Conor Coady,81,CB,405
1504,Ridle Baku,81,RM,405
1505,Danilo,81,RB,405
1506,Granit Xhaka,81,CDM,405
1507,Conor Gallagher,81,CM,405
1508,Kurt Zouma,81,CB,405
1509,Adrien Rabiot,81,CM,405
1510,Jordan Veretout,81,CDM,405
1511,Marten de Roon,81,CDM,405
1512,Wout Weghorst,81,ST,405
1513,Hans Vanaken,81,CM,405
1514,Luuk de Jong,81,ST,405
1515,Mark Flekken,81,GK,405
1516,Mattéo Guendouzi,81,CM,405
1517,Remo Freuler,81,CM,405
1518,Jonathan David,81,ST,405
1519,Vitinha,81,CM,405
1520,Adama Traoré,81,RW,405
1521,Rodrigo Bentancur,81,CM,405
1522,Christian Günter,81,LB,405
1523,de Barros Ribeiro,81,RW,405
1524,Agustín Marchesín,81,GK,405
1525,Djibril Sow,81,CM,405
1526,Pablo Fornals,81,CAM,405
1527,Alex Telles,81,LB,405
1528,Axel Witsel,81,CDM,405
1529,William Carvalho,81,CDM,405
1530,Tyrell Malacia,81,LB,405
1531,Youssouf Fofana,81,CDM,405
1532,Nuno Mendes,81,LB,405
1533,Matz Sels,81,GK,405
1534,William Saliba,81,CB,405
1535,Takehiro Tomiyasu,81,RB,405
1536,Ryan Gravenberch,81,CM,405
1537,Daichi Kamada,81,CAM,405
1538,Morata,81,ST,405
1539,Youssef En-Nesyri,81,ST,405
1540,Donyell Malen,81,ST,405
1541,Matheus Nunes,81,CM,405
1542,Juan Foyth,81,RB,405
1543,Nayef Aguerd,81,CB,405
1544,Diogo Costa,81,GK,405
1545,Gonzalo Montiel,81,RB,405
1546,Héctor Herrera,81,CM,405
1547,Simon Mignolet,81,GK,405
1548,Matty Cash,81,RB,405
1549,Daniel Wass,81,CM,405
1550,Emiliano Buendía,81,RM,405
